Unnamed: 0,Unnamed: 0.1,eventid,uid,output,output_clean
364,364,9208012,552868,< 1 >,1
365,365,9209003,554477,< 0 >,0
366,366,9209005,554886,< 0 >,0
367,367,9209004,554897,< 1 >,1
368,368,9209010,556407,< 1 >,1
369,369,9209011,556558,< 1 >,1
370,370,9209013,557976,< 1 >,1
371,371,9209018,558902,< 0 >,0
372,372,9209019,559461,< 1 >,1
373,373,9210002,560100,< 1 >,1
374,374,9210004,560320,< 0 >,0
375,375,9210005,560328,< 0 >,0
376,376,9210009,560866,< 0 >,0
377,377,9210006,560978,< 0 >,0
378,378,9210012,561097,< 0 >,0
379,379,9210015,561324,< 0 >,0
380,380,9210018,561809,< 0 >,0
381,381,9210026,562629,< 0 >,0
382,382,9210024,562646,< 0 >,0
383,383,9210029,563245,< 0 >,0
384,384,9210036,563757,< 1 >,1
385,385,9210040,564816,< 1 >,1
386,386,9210043,565300,< 1 >,1
387,387,9210048,565976,< 1 >,1
388,388,9210052,566369,< 0 >,0
389,389,9210053,566375,< 1 >,1
390,390,9211002,567069,< 0 >,0
391,391,9211006,567261,< 0 >,0
392,392,9211007,567411,< 0 >,0
393,393,9211009,568367,< 1 >,1
394,394,9211010,568590,< 1 >,1
395,395,8701001,176,< 1 >,1
396,396,8701002,200,"The article discusses a meeting between New York City Mayor Koch and a group of black community leaders to address the racial tensions in the city following the Howard Beach incident. The meeting was called to devise ways to ease these tensions and improve the city's racial climate. 

Some of the key points discussed during the meeting include:

1. **Criticism of the Mayor's evaluation of the case**: Some participants felt that the Mayor's criticism of Mr. Maddox, the lawyer for the victim's family, had caused problems by shifting the focus away from the racial attack itself.
2. **Need for education and enforcement of antidiscrimination laws**: The group emphasized the need to do more in the city's education system and enforce antidiscrimination laws in areas such as housing, employment, and other areas to improve the racial climate.
3. **Housing problems**: Manhattan Borough President David N. Dinkins highlighted the issues of poor housing, poverty, and other problems that plague blacks in the city, contributing to a climate that permits incidents like Howard Beach.
4. **New curriculum on race relations and tolerance**: The Schools Chancellor and the Board of Education president presented a new curriculum on race relations and tolerance to be instituted in city schools.

The meeting was seen as a positive step by some participants, with Representative Charles Rangel noting that the Mayor's response to the incident was more positive than in the past. However, not all issues were resolved, and some criticisms, such as the use of a racial slur by Reverend Al Sharpton, were not addressed.

Overall, the meeting represented an effort by the Mayor and community leaders to address the underlying issues contributing to racial tensions in the city and work towards creating a more positive and inclusive environment.",0
397,397,8701004,537,< 1 >,1
398,398,8701007,1694,< 1 >,1
399,399,8701008,2099,< 1 >,1
400,400,8701009,3479,< 1 >,1
401,401,8701005,3674,< 1 >,1
402,402,8701006,4382,< 0 >,0
403,403,8701011,4824,< 1 >,1
404,404,8701016,5203,< 1 >,1
405,405,8701012,5313,< 1 >,1
406,406,8701013,7074,< 1 >,1
407,407,8701027,7836,"< 0 > 

The article does not explicitly mention the presence of police at the event, but it does mention ""sheriff's deputies"" who lifted a protester from the road and made arrests. It also mentions security guards who estimated the number of protesters. However, since the question asks specifically about ""police"", the answer would be < 0 >, as ""police"" is not mentioned explicitly.",0
408,408,8701014,8843,< 1 >,1
409,409,8702011,9580,< 0 >,0
410,410,8702013,9859,< 1 >,1
411,411,8702014,9951,< 0 >,0
412,412,8702017,10818,< 0 >,0
413,413,9204023,10818,< 0 >,0
414,414,9108013,10904,< 0 >,0
415,415,8702023,11356,< 0 >,0
416,416,8702020,11375,< 1 >,1
417,417,8702022,11412,< 1 >,1
418,418,8702025,11746,< 0 >,0
419,419,8702024,11768,< 0 >,0
420,420,8705016,12098,< 1 >,1
421,421,8702012,12350,< 1 >,1
422,422,8702027,12609,< 1 >,1
423,423,8702028,12983,< 1 >,1
424,424,8702030,13900,< 0 >,0
425,425,8702031,14363,< 1 >,1
426,426,8702032,14372,< 0 >,0
427,427,8702035,14969,< 1 >,1
428,428,8702016,15055,< 0 >,0
429,429,8702037,16254,< 1 >,1
430,430,8702039,16465,< 0 >,0
431,431,8702038,16598,< 1 >,1
432,432,8703001,17909,"The article discusses the controversy surrounding the use of salt on roads in Westchester County, New York, particularly in the town of Bedford. While some residents and officials are concerned about the environmental impact of salt on vegetation and drinking water, others argue that it is necessary for safety reasons.

Here are the main points from the article:

1. **Salt usage**: The use of salt on roads has been increasing over the years, with some towns using more salt than ever before.
2. **Environmental concerns**: Residents and officials are worried about the impact of salt on vegetation, drinking water, and the environment in general.
3. **Safety concerns**: Highway superintendents argue that reducing salt use would lead to more accidents, as commuters expect to drive at high speeds even in winter conditions.
4. **Lack of standards**: There are no formal standards for salt usage, and the county's guidelines are voluntary.
5. **Impact on drinking water**: Salt can contaminate drinking water, particularly in shallow wells near roads. However, the levels of sodium and chloride in affected wells are generally within safe limits.
6. **Alternatives**: Some towns are exploring alternative methods, such as using liquid calcium to reduce salt usage.
7. **Storage improvements**: Most towns have improved their salt storage facilities, which should help reduce environmental impact.
8. **Studies underway**: The county is studying ways to reduce or eliminate salt use on certain roads, particularly in rural areas.

Overall, the article highlights the complex trade-offs between safety, environmental concerns, and the need for effective road maintenance during winter months.",0
433,433,8703002,17909,"The article discusses the controversy over the use of salt on roads in Westchester County, New York, during winter months. While some residents and officials are concerned about the environmental impact of salt on vegetation and drinking water, others argue that it is necessary to ensure safe roads for commuters.

Here are the main points from the article:

1. **Salt usage increasing**: Despite efforts to reduce salt use, the total amount of salt used on Westchester County roads has increased due to growing commuter traffic.
2. **Environmental concerns**: Salt can harm vegetation and contaminate drinking water sources, particularly shallow wells near roads.
3. **Health risks**: High sodium levels in drinking water can be a concern for people with salt-restricted diets, although there are no formal standards for safe sodium levels in drinking water.
4. **Alternative solutions**: Studies are underway to reduce or eliminate salt use on certain roads, such as dirt roads in rural areas, and the use of liquid calcium may help make salt more efficient.
5. **Storage improvements**: Many towns have improved their salt storage facilities, which can help reduce environmental contamination.

Key quotes from the article:

* ""It's like butting your head against a wall"" - Frank B. McKown, president of the Bedford Association, on trying to change the State Department of Transportation's road-salting practices.
* ""Commuters are not thinking of the environment; they are thinking of getting home or to work"" - Edward F. Kelly, president of the Westchester Highway Supervisors Association, on why salt use is necessary for safe roads.
* ""For every person who says we are using too much salt, there is someone who says we are not using enough"" - Edward J. Kearin, Highway Superintendent of Lewisboro, on the conflicting opinions about salt use.

Overall, the article highlights the complex trade-offs between road safety and environmental protection, and the need for continued research and innovation to find more sustainable solutions for winter road maintenance.",0
434,434,8703003,18548,< 0 >,0
435,435,8703007,19299,< 0 >,0
436,436,8703008,19949,< 0 >,0
437,437,8703009,20092,< 0 >,0
438,438,8703041,20183,< 0 >,0
439,439,8703042,20564,< 0 >,0
440,440,8703044,20765,< 0 >,0
441,441,8703043,20802,< 1 >,1
442,442,8703045,21054,< 0 >,0
443,443,8703046,21751,< 1 >,1
444,444,8703049,22003,< 0 >,0
445,445,8703018,22026,< 0 >,0
446,446,8703048,22044,< 0 >,0
447,447,8703050,22476,< 0 >,0
448,448,8703052,23515,< 0 >,0
449,449,8703056,24005,< 0 >,0
450,450,8703057,24019,< 1 >,1
451,451,8703058,24256,< 1 >,1
452,452,8703063,24605,< 0 >,0
453,453,8703062,24753,< 0 >,0
454,454,8703069,25267,< 0 >,0
455,455,8703070,25849,< 0 >,0
456,456,8704010,27243,< 1 >,1
457,457,8704008,27674,< 0 >,0
458,458,8704012,28098,< 0 >,0
459,459,8704011,28502,< 1 >,1
460,460,8704015,28943,"This article from 1988 describes the racial tensions and power imbalance between the black and Hasidic Jewish communities in Crown Heights, Brooklyn. The main issues highlighted are:

1. **Lack of representation**: Despite making up 78% of the population, blacks feel underrepresented on community boards and have limited access to resources.
2. **Security patrol controversy**: A predominantly white security patrol is seen as a ""vigilante"" squad that targets black residents, exacerbating tensions between the communities.
3. **Unequal distribution of development grants**: The Community Development Agency's grant allocation favors white organizations, with 33% of funds going to whites (who make up only 9.3% of the population) and 60% going to blacks.
4. **Perceived apartheid**: Many blacks feel that the neighborhood is administered by whites, with little regard for their needs or concerns.

The article cites various community leaders, including Rabbi Rosenfeld, Father Sam, and Representative Owens, who acknowledge the problems but offer different perspectives on how to address them. While some leaders are working to improve relations between the communities, others express frustration and pessimism about the prospects for change.

Some key statistics mentioned in the article include:

* 78% of Crown Heights residents are black
* 9.3% of residents are white (mostly Hasidic Jewish)
* 4.5% of grants went to Asian organizations (who make up 1.2% of the population)
* 2.2% of grants went to Hispanic organizations (who make up 9.5% of the population)

Overall, the article highlights the deep-seated tensions and inequalities in Crown Heights, which would eventually boil over into violent clashes between the black and Hasidic communities in 1991.",0
461,461,8704016,29641,< 1 >,1
462,462,8704017,32007,< 0 >,0
463,463,8704018,32085,< 0 >,0
464,464,8704021,32163,< 0 >,0
465,465,8704020,32281,< 0 >,0
466,466,8704019,32298,< 0 >,0
467,467,8704028,33706,"< 1 > 

The article mentions police in the following sentence: ""The Federal authorities have been intensively investigating neo-Nazi and Klan groups since existence of the Order became known in late 1984 with the death of its leader and founder, Robert Jay Mathews, in a gunbattle with more than 100 police officers on an island in Puget Sound.""",1
